entry,at,order
"""onlycallz @ xj3nLBqQ53"" shows a 9♦, 9♥.",2022-08-29T00:12:05.288Z,166173192528800
"""onlycallz @ xj3nLBqQ53"" checks",2022-08-29T00:12:04.472Z,166173192447200
"""DonkeyKing @ j5UIC5xTp0"" checks",2022-08-29T00:12:02.724Z,166173192272400
"River: A♠, K♠, 4♠, A♣ [10♥]",2022-08-29T00:12:00.484Z,166173192048400
"""DonkeyKing @ j5UIC5xTp0"" calls 0.66",2022-08-29T00:11:59.653Z,166173191965300
"""onlycallz @ xj3nLBqQ53"" bets 0.66",2022-08-29T00:11:55.860Z,166173191586000
"""DonkeyKing @ j5UIC5xTp0"" checks",2022-08-29T00:11:48.902Z,166173190890200
"Turn: A♠, K♠, 4♠ [A♣]",2022-08-29T00:11:45.578Z,166173190557800
"""onlycallz @ xj3nLBqQ53"" checks",2022-08-29T00:11:44.729Z,166173190472900
"""DonkeyKing @ j5UIC5xTp0"" checks",2022-08-29T00:11:37.612Z,166173189761200
"Flop:  [A♠, K♠, 4♠]",2022-08-29T00:11:35.867Z,166173189586700
"""DonkeyKing @ j5UIC5xTp0"" calls 1.25",2022-08-29T00:11:35.039Z,166173189503900
"""onlycallz @ xj3nLBqQ53"" raises to 1.25",2022-08-29T00:11:32.871Z,166173189287100
"""DonkeyKing @ j5UIC5xTp0"" posts a big blind of 0.50",2022-08-29T00:11:29.567Z,166173188956705
"""onlycallz @ xj3nLBqQ53"" posts a small blind of 0.25",2022-08-29T00:11:29.567Z,166173188956704
"Player stacks: #1 ""onlycallz @ xj3nLBqQ53"" (58.98) | #6 ""DonkeyKing @ j5UIC5xTp0"" (97.60)",2022-08-29T00:11:29.567Z,166173188956701
"-- starting hand #17  (No Limit Texas Hold'em) (dealer: ""onlycallz @ xj3nLBqQ53"") --",2022-08-29T00:11:29.567Z,166173188956700
"-- ending hand #16 --",2022-08-29T00:11:26.664Z,166173188666402
"""onlycallz @ xj3nLBqQ53"" collected 2.50 from pot",2022-08-29T00:11:26.664Z,166173188666401
"Uncalled bet of 3.75 returned to ""onlycallz @ xj3nLBqQ53""",2022-08-29T00:11:26.664Z,166173188666400
"""DonkeyKing @ j5UIC5xTp0"" folds",2022-08-29T00:11:25.808Z,166173188580800
"""onlycallz @ xj3nLBqQ53"" raises to 5.00",2022-08-29T00:11:23.428Z,166173188342800
"""DonkeyKing @ j5UIC5xTp0"" raises to 1.25",2022-08-29T00:11:16.301Z,166173187630100
"""onlycallz @ xj3nLBqQ53"" posts a big blind of 0.50",2022-08-29T00:11:12.247Z,166173187224705
"""DonkeyKing @ j5UIC5xTp0"" posts a small blind of 0.25",2022-08-29T00:11:12.247Z,166173187224704
"Player stacks: #1 ""onlycallz @ xj3nLBqQ53"" (57.73) | #6 ""DonkeyKing @ j5UIC5xTp0"" (98.85)",2022-08-29T00:11:12.247Z,166173187224701
"-- starting hand #16  (No Limit Texas Hold'em) (dealer: ""DonkeyKing @ j5UIC5xTp0"") --",2022-08-29T00:11:12.247Z,166173187224700
